item_id,name,price,category,description,seller_user_id,list_date,buyer_user_id,purchase_date
QIDW5,Facewash,1122.85,Beauty & Personal Care,Suitable for all skin types,HQSNA,2022-01-01,,
097YD,Boots,1408.7,"Clothing, Shoes & Jewelry",Machine Wash,FUS1Y,2022-07-11,,
K7KT7,Nail Paint,288.14,Others,,X9W2Z,2022-01-28,5SO0V,2022-07-13
A6GK8,Water and Food Bowls,1700.3,Pet Supplies,For your lovely pet,DAWJW,2022-10-21,,
UNS27,Leash And Collar,528.89,Pet Supplies,For your lovely pet,EGA3T,2022-08-17,,
TT9NJ,Marker,1943.24,Office Products,,3O35F,2022-01-08,,
6PG6C,Lamp,926.7,Others,for everyday use,TYD9O,2022-06-07,,
OGHDS,Handwash,1737.94,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",SW1FA,2022-05-26,,
UM8FR,Oil Paints,1952.98,"Arts, Crafts & Sewing",,519G2,2022-09-24,,
6G928,Sauce Pots,853.97,Home & Kitchen,Professional quality at its best – the best materials to update your cooking!,G6UPG,2022-05-14,UJW8U,2022-05-25
X9CLC,Badminton Racket,942.42,Sports & Outdoors,Cushioning provides excellent shock absorption,U98HN,2022-10-24,6XUOQ,2022-10-25
QDQE7,Hot Wheels,1522.9,Toys & Games,,8EBHM,2022-10-18,,
HIBFV,Bowls,101.55,Home & Kitchen,Professional quality at its best – the best materials to update your cooking!,5MYGN,2022-02-28,6KEJ9,2022-04-30
WUAA1,Kindle,142.56,Electronics,,M63IT,2022-04-25,,
EBYSM,Leash And Collar,62.7,Pet Supplies,,CVK2U,2022-06-20,,
AAWVB,Bowls,1128.29,Home & Kitchen,,4UMXE,2022-01-10,,
CIMGB,Water and Food Bowls,1756.75,Pet Supplies,For your lovely pet,CTMHY,2022-05-14,,
IWE4S,Bowls,1963.78,Home & Kitchen,Professional quality at its best – the best materials to update your cooking!,VKCWC,2022-09-17,,
50OZG,Pet Bed,1508.38,Pet Supplies,,6RCV4,2022-01-23,,
WN1H2,Plants,1129.79,Others,,0RNM3,2022-03-16,,
LM2FF,Hoodie,534.11,"Clothing, Shoes & Jewelry",,CHM29,2022-03-27,,
YZFWK,Airpods,1092.37,Electronics,,YDQ24,2022-10-10,,
VR3HR,Bath Soap,680.79,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",G558B,2022-08-01,,
3IVUY,Chair,1302.86,Others,,T40C2,2022-01-28,,
LIGLT,Barbie,1682.39,Toys & Games,,8AOIB,2022-02-06,,
CPTE4,Marker,1299.39,Office Products,For everyday office use,MJUC1,2022-05-07,,
K6Y4D,Kite,1089.54,Toys & Games,,J4F6P,2022-03-07,,
C0992,Handwash,538.19,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",MK3V5,2022-08-13,,
XHB5V,Hat,509.29,Sports & Outdoors,,GOW8W,2022-01-08,,
CGHL7,Pencil,1464.16,Office Products,,R7K4O,2022-08-25,,
NN5FM,Can Opener,769.87,Home & Kitchen,,RM38H,2022-05-06,,
7KNKU,Facewash,1240.12,Beauty & Personal Care,Suitable for all skin types,UVBIT,2022-01-31,,
ONCSH,Canvas,1546.97,"Arts, Crafts & Sewing",Set of 12,OE791,2022-02-10,,
PRN83,Bath Soap,1331.46,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",DBPO3,2022-01-16,,
W2GIF,Barbie,1786.95,Toys & Games,,3K1ND,2022-02-03,,
U1CXQ,Necklace,1746.1,"Clothing, Shoes & Jewelry",,0WYR7,2022-09-11,,
W26X9,Oil Paints,457.88,"Arts, Crafts & Sewing",,OFOQB,2022-01-13,,
7RU48,Basketball,335.8,Sports & Outdoors,Cushioning provides excellent shock absorption,BV5DO,2022-08-08,,
JF6TB,Acrylic Paints,525.91,"Arts, Crafts & Sewing",,WW2NM,2022-02-09,,
QUFD9,Acrylic Paints,1673.54,"Arts, Crafts & Sewing",,A5WQ0,2022-04-19,,
OCRZE,Knives,1536.88,Home & Kitchen,One of a kind stainless steel,0YDV7,2022-05-22,,
I3UR0,Rings,1912.17,"Clothing, Shoes & Jewelry",Machine Wash,JEEP3,2022-08-07,,
NIM7J,Rings,1789.38,"Clothing, Shoes & Jewelry",,G558B,2022-03-03,,
8SI4V,Leash And Collar,555.32,Pet Supplies,For your lovely pet,NBQEK,2022-09-03,,
7869M,Teddy Bear,234.77,Toys & Games,,UEVYS,2022-09-28,,
EK73U,Kindle,500.8,Electronics,【11th Gen Intel Core i5-1135G7】,X342E,2022-04-15,,
P730R,Facewash,1781.6,Beauty & Personal Care,,DI0C5,2022-01-07,,
5KJ7W,Watercolor Pens,692.49,"Arts, Crafts & Sewing",Set of 10,SFE8H,2022-05-21,,
XHQPD,Mobile,544.17,Electronics,,RBL4D,2022-05-08,,
CPPIR,Acrylic Paints,336.61,"Arts, Crafts & Sewing",,CCMQG,2022-08-05,,
6A3J1,Tshirt,1025.3,"Clothing, Shoes & Jewelry",,8LJTP,2022-05-11,,
X4OV8,Toothpaste,1283.29,Beauty & Personal Care,,CZ859,2022-03-09,,
UBF86,Bowls,816.36,Home & Kitchen,,EJ8AM,2022-06-27,,
YJEBI,Toothpaste,373.69,Beauty & Personal Care,,549RZ,2022-05-23,,
W16QX,Paper Clips,366.85,Office Products,For everyday office use,DNCLE,2022-01-11,,
2XH56,Watercolor Pens,272.87,"Arts, Crafts & Sewing",Set of 12,36SYH,2022-02-14,,
JK27P,Boots,1533.56,"Clothing, Shoes & Jewelry",,6ZG2P,2022-05-28,,
2Y5LN,Oil Paints,382.27,"Arts, Crafts & Sewing",Set of 12,7VWUB,2022-04-01,,
7R2JM,Airpods,1806.58,Electronics,,9CR7S,2022-07-11,,
36FY3,Notebook,521.21,Others,,0R2KU,2022-06-06,,
CCYSP,Plants,1300.46,Others,,LQ8DW,2022-03-30,,
7ZC6C,Handwash,675.49,Beauty & Personal Care,,TJX73,2022-10-10,,
TH1UH,Serum,370.39,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",L9Y33,2022-06-03,,
O8BIB,Hot Wheels,58.37,Toys & Games,,CJZRT,2022-07-23,,
IBQ2U,Marker,1185.86,Office Products,,1H9CX,2022-05-24,,
DZ6DE,Hat,474.86,Sports & Outdoors,100% Synthetic,3KCY4,2022-05-10,,
XB9FP,Toothpaste,270.76,Beauty & Personal Care,,YRL14,2022-03-15,,
JAIF8,Canvas,1843.13,"Arts, Crafts & Sewing",,7B5PR,2022-04-29,,
R3NYW,Toothpaste,75.37,Beauty & Personal Care,Suitable for all skin types,BW3MU,2022-09-10,,
2PURO,Mobile,871.7,Electronics,"【Display and Graphics】17.3 diagonal, FHD ",JZ1WL,2022-09-09,,
P80WO,Curtains,235.7,"Arts, Crafts & Sewing",,1H9CX,2022-05-05,,
JG4EA,Notebook,1602.39,Others,,XWXLZ,2022-01-17,,
NHEVF,Facewash,1098.74,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",I8U4Z,2022-04-10,,
ULMVY,Lamp,22.45,Others,,VRWGT,2022-05-30,,
8B42J,Handwash,441.33,Beauty & Personal Care,,JZ1WL,2022-07-04,IM7DN,2022-10-25
6XVMB,Jacket,232.6,"Clothing, Shoes & Jewelry",Machine Wash,JI8HS,2022-04-15,,
KBJGH,Necklace,97.77,"Clothing, Shoes & Jewelry",cotton feels great for comfort that lasts.,7WHJR,2022-02-26,,
3KOOO,Chair,826.29,Others,for everyday use,Q1X68,2022-01-19,,
YJRT1,Hot Wheels,1328.75,Toys & Games,,Z0LJU,2022-04-18,E3B3Y,2022-06-06
N6GSQ,Oil Paints,1847.58,"Arts, Crafts & Sewing",Set of 10,BKW17,2022-10-22,,
6ZX6A,Paint Brushes,661.59,"Arts, Crafts & Sewing",Set of 12,EJ8AM,2022-06-05,,
B3RHD,Nail Paint,574.18,Others,,HH8AJ,2022-04-04,,
S96QH,Chair,1767.95,Others,,0HC1E,2022-06-22,Z5DB2,2022-07-08
6CECR,Paper Clips,16.66,Office Products,,6A1CR,2022-01-24,,
K2CD7,Barbie,841.26,Toys & Games,make a great gift for kids 3 to 7 years olds,VJV2D,2022-03-22,,
WQ1UR,Sticky Notes,1525.37,Office Products,,L9Y33,2022-03-08,,
14RCH,Pencil,466.6,Office Products,,NKKLD,2022-07-28,,
TFKPP,Pet Grooming,1589.21,Pet Supplies,,DGX8H,2022-05-24,,
85TZ8,Kite,332.2,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",FUR3X,2022-10-08,,
NCB4V,Lamp,178.34,Others,for everyday use,GJK7R,2022-01-10,,
ZW3O5,Oil Paints,840.99,"Arts, Crafts & Sewing",,Z6UIX,2022-08-05,,
Y9ZT5,Facewash,363.58,Beauty & Personal Care,Suitable for all skin types,OFOQB,2022-06-29,,
T9D8D,Pencil,551.89,Office Products,,0ZJZT,2022-05-26,,
SGBC8,Laptop Stand,475.86,Electronics,,86J10,2022-05-15,BY6MS,2022-08-14
AZ5EL,Notebook,135.93,Others,,NCDRU,2022-01-26,,
U5BEK,Badminton Racket,1241.68,Sports & Outdoors,,2LVZE,2022-07-11,,
KEKGV,Airpods,914.95,Electronics,,IXU4J,2022-08-24,,
UERJF,Salad Spinner,1944.89,Home & Kitchen,,6A1CR,2022-06-06,,
VUJUT,Hot Wheels,1108.68,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",LZAU3,2022-02-24,,
1KIJT,Curtains,1315.22,"Arts, Crafts & Sewing",,87BU7,2022-09-24,,
NOH1U,Paper Clips,877.32,Office Products,For everyday office use,EGA3T,2022-01-14,,
S5S1R,Speaker,1808.33,Electronics,,3K1ND,2022-04-16,,
SZM11,Ipad,905.45,Electronics,【11th Gen Intel Core i5-1135G7】,RSBL9,2022-10-22,,
C19H0,Nail Paint,162.8,Others,,7CIPO,2022-03-21,,
KLILD,Airpods,1573.32,Electronics,"【Display and Graphics】17.3 diagonal, FHD ",Q0UI3,2022-08-20,,
6BULB,Handwash,128.7,Beauty & Personal Care,,WSHUH,2022-04-28,HGSO8,2022-10-25
G5CLD,Kindle,607.41,Electronics,,O8YYV,2022-08-30,,
9EGG6,Rings,1439.58,"Clothing, Shoes & Jewelry",,U29GK,2022-03-16,,
YBS45,Paint Brushes,1627.59,"Arts, Crafts & Sewing",,3FLK5,2022-02-27,CVL2V,2022-10-03
LRWEK,Water and Food Bowls,945.78,Pet Supplies,For your lovely pet,SHKRM,2022-08-13,,
8XK4U,Airpods,559.3,Electronics,Reams of high-bandwidth DDR4 RAM,AU687,2022-01-25,406IP,2022-06-30
PA0LB,Pen,1827,Office Products,For everyday office use,LJNGC,2022-03-13,,
P9WTZ,Jacket,1196.28,"Clothing, Shoes & Jewelry",cotton feels great for comfort that lasts.,ZB7CT,2022-06-22,,
GBXRH,Water and Food Bowls,292.59,Pet Supplies,,FFBXJ,2022-10-04,,
8VEXQ,Acrylic Paints,1160.42,"Arts, Crafts & Sewing",Set of 12,3DEPB,2022-01-14,010JB,2022-05-18
IKDP3,Pen,1466.16,Office Products,,JI8HS,2022-01-05,,
DIEOX,Paint Brushes,483.52,"Arts, Crafts & Sewing",Set of 10,P9Q6Y,2022-01-24,,
BCXLT,Paint Brushes,1876.16,"Arts, Crafts & Sewing",Set of 12,VX9SU,2022-05-15,,
M6L9X,Paper Clips,1042.75,Office Products,For everyday office use,ZST93,2022-01-21,,
MA64O,Jacket,222.19,"Clothing, Shoes & Jewelry",cotton feels great for comfort that lasts.,BJLLH,2022-02-21,,
84MTD,Badminton Racket,1141.21,Sports & Outdoors,Cushioning provides excellent shock absorption,7VWUB,2022-04-11,,
5QZF7,Necklace,498.9,"Clothing, Shoes & Jewelry",100% Cotton,QTM9A,2022-02-09,,
UJR6J,Water and Food Bowls,1455.13,Pet Supplies,,HC0DY,2022-04-13,,
AQ8ZK,Basketball,1690.19,Sports & Outdoors,,PBHFC,2022-09-17,,
MY96U,Watercolor Pens,1758.54,"Arts, Crafts & Sewing",Set of 10,XMWLA,2022-06-20,,
ZYHQK,Paint Brushes,1956.61,"Arts, Crafts & Sewing",,19J34,2022-05-08,,
CQOL1,Rings,1962.42,"Clothing, Shoes & Jewelry",cotton feels great for comfort that lasts.,P35EW,2022-02-25,,
EZ405,Acrylic Paints,1967.9,"Arts, Crafts & Sewing",,GV6M6,2022-08-18,,
ZQKJ3,Pans,913.41,Home & Kitchen,One of a kind stainless steel,KR138,2022-04-29,,
ARASA,Pen,1352.63,Office Products,,TYD9O,2022-10-28,,
KXJIW,Handwash,1454.6,Beauty & Personal Care,,JCCF8,2022-10-26,,
BNMKU,Pet Bed,1772.24,Pet Supplies,For your lovely pet,7IVK8,2022-04-15,,
H6NR8,Laptop,861.26,Electronics,【11th Gen Intel Core i5-1135G7】,BX2PI,2022-04-12,,
G07NE,Boots,1219.73,"Clothing, Shoes & Jewelry",,PBHFC,2022-01-13,,
YEJBQ,Bath Soap,444.72,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",H7FKP,2022-03-28,,
5Q5WI,Oil Paints,301.54,"Arts, Crafts & Sewing",,85TQL,2022-02-05,,
TA7HT,Speaker,696.34,Electronics,,VJL5E,2022-06-25,,
F1JFB,Handwash,1113.91,Beauty & Personal Care,,6K1RV,2022-08-04,,
ESPUE,Hat,1324.12,Sports & Outdoors,,P8UM4,2022-08-11,,
F62LZ,Pet Grooming,1748.5,Pet Supplies,,Y4HF3,2022-02-26,,
XMG0E,Necklace,1485.36,"Clothing, Shoes & Jewelry",Machine Wash,9ZP9F,2022-05-13,,
AFRQ9,Handwash,1232.73,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",K3MXR,2022-04-19,,
0NP3X,Hot Wheels,423.17,Toys & Games,,JY3X4,2022-10-23,,
5GX38,Kite,1153.34,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",670AO,2022-09-26,,
STEUB,Pet Bed,1017.8,Pet Supplies,For your lovely pet,XMWLA,2022-01-03,,
0DC8E,Barbie,1401.26,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",3LLAJ,2022-03-19,,
5BPQ3,Water and Food Bowls,1925.73,Pet Supplies,For your lovely pet,JI8HS,2022-02-10,,
16FEH,Facewash,837.95,Beauty & Personal Care,,NKNLM,2022-10-09,,
MAM38,Facewash,1079.1,Beauty & Personal Care,,5XI94,2022-08-27,,
AN6QI,Hot Wheels,1883.62,Toys & Games,make a great gift for kids 3 to 7 years olds,BJLLH,2022-08-11,,
Q4PMS,Leash And Collar,610.85,Pet Supplies,For your lovely pet,7E9AJ,2022-07-03,,
C2IKT,Pencil,1500.59,Office Products,For everyday office use,H2NH0,2022-07-28,,
3RZGT,Basketball,1120.78,Sports & Outdoors,,0R2KU,2022-06-11,,
WYGIH,Jacket,1807.62,"Clothing, Shoes & Jewelry",100% Cotton,UEAU3,2022-06-21,,
MJOCP,Hat,294.34,Sports & Outdoors,,MJUC1,2022-06-04,,
RK5M7,Badminton Racket,543.11,Sports & Outdoors,Cushioning provides excellent shock absorption,6GSGP,2022-06-21,N35CF,2022-06-29
KNYUX,Watercolor Pens,248.5,"Arts, Crafts & Sewing",,HVJUT,2022-09-01,,
Z1OGK,Sports Shoes,1156.64,Sports & Outdoors,Cushioning provides excellent shock absorption,MRY5A,2022-07-01,,
D5JXM,Toothpaste,554.26,Beauty & Personal Care,,ZST93,2022-04-28,,
AXVVV,Spoons,319.81,Home & Kitchen,One of a kind stainless steel,LQ8DW,2022-07-14,,
A77X8,Can Opener,1677.47,Home & Kitchen,,6F0TV,2022-08-16,,
M62I4,Pet Bed,1377.95,Pet Supplies,For your lovely pet,TIQ1A,2022-08-30,,
RYVTO,Plants,837.43,Others,,P1ZUA,2022-07-06,,
U9K5D,Hat,418.54,Sports & Outdoors,,UBB1Y,2022-08-27,,
ILXYV,Leash And Collar,50.3,Pet Supplies,For your lovely pet,BV5DO,2022-03-24,,
35ZZ1,Hat,231.23,Sports & Outdoors,Cushioning provides excellent shock absorption,OE791,2022-02-02,,
U3S21,Pet Bed,1951.71,Pet Supplies,,CGC2X,2022-04-15,,
N58A1,Leash And Collar,1002.46,Pet Supplies,,XAY57,2022-05-13,,
E1VJQ,Nail Paint,1367.23,Others,for everyday use,0OWRH,2022-05-11,,
GQBVG,Kite,927.35,Toys & Games,make a great gift for kids 3 to 7 years olds,0OWRH,2022-07-22,,
SKOK8,Mats,577.9,Home & Kitchen,One of a kind stainless steel,AADER,2022-03-05,,
T2QLM,Sports Shoes,425.9,Sports & Outdoors,Cushioning provides excellent shock absorption,QMNGC,2022-03-30,,
06JW5,Hot Wheels,690.24,Toys & Games,,HYR8F,2022-07-28,,
LF8NP,Serum,1136.79,Beauty & Personal Care,,NKKLD,2022-06-04,,
8SQEH,Sticky Notes,1394.46,Office Products,,NJN0G,2022-03-11,,
POV3M,Pet Bed,1612.47,Pet Supplies,,8F6ZS,2022-05-18,,
1781O,Hot Wheels,1262.17,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",5MYGN,2022-03-14,,
UOZZ0,Sports Shoes,147.26,Sports & Outdoors,Cushioning provides excellent shock absorption,87CKX,2022-10-03,4UA1H,2022-10-28
BISW2,Necklace,360.65,"Clothing, Shoes & Jewelry",cotton feels great for comfort that lasts.,SZXQH,2022-02-01,,
8HSYB,Pen,1676.86,Office Products,For everyday office use,36SYH,2022-08-12,,
H5ORY,Paint Brushes,900.56,"Arts, Crafts & Sewing",Set of 12,PCL39,2022-10-17,,
JEFEK,Pet Grooming,325.12,Pet Supplies,,BJLLH,2022-02-25,,
YJOVW,Mobile,1415.97,Electronics,Reams of high-bandwidth DDR4 RAM,QMHWG,2022-03-02,,
ABDAO,Facewash,1017.9,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",3FLK5,2022-07-14,,
JPTAY,Hot Wheels,1906.41,Toys & Games,,YDQ24,2022-06-01,,
ONUFE,Paper Clips,804.31,Office Products,,87BU7,2022-06-16,,
OIK8F,Leash And Collar,112.31,Pet Supplies,,FFBXJ,2022-04-26,,
712OL,Kindle,712.8,Electronics,【11th Gen Intel Core i5-1135G7】,J4F6P,2022-01-24,4HF2N,2022-03-17
SE9BS,Pencil,609.17,Office Products,,8HSSP,2022-05-16,,
H3PRI,Barbie,893.36,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",NL2WY,2022-02-08,,
R5P40,Lamp,231.2,Others,for everyday use,P9Q6Y,2022-02-09,LH4PX,2022-09-30
818XG,Spoons,1279.87,Home & Kitchen,,3AFOH,2022-01-30,,
8NA6F,Leash And Collar,1850.18,Pet Supplies,,FZ6BO,2022-09-03,,
5WT6O,Can Opener,737.71,Home & Kitchen,Professional quality at its best – the best materials to update your cooking!,0HGJC,2022-05-07,EGZ4J,2022-06-24
WCN9R,Pencil,1352.94,Office Products,,7TOUB,2022-07-21,,
LPFGP,Pen,1813.21,Office Products,For everyday office use,92I2Y,2022-03-31,,
YJIKY,Teddy Bear,1670.79,Toys & Games,make a great gift for kids 3 to 7 years olds,F98VS,2022-02-07,,
GMO8D,Plants,1542.44,Others,for everyday use,QN99Y,2022-01-15,,
3DLLF,Spoons,897.86,Home & Kitchen,One of a kind stainless steel,XWXLZ,2022-10-05,,
SGL21,Laptop Stand,1779.18,Electronics,【11th Gen Intel Core i5-1135G7】,SZXQH,2022-06-09,,
E9NU6,Chair,847.82,Others,for everyday use,9R01Y,2022-02-06,,
92TFM,Canvas,1844.76,"Arts, Crafts & Sewing",Set of 10,7CIPO,2022-01-10,IM7DN,2022-01-30
I6L3Z,Chair,661.56,Others,for everyday use,P35EW,2022-04-11,QZ491,2022-09-01
BHCX0,Hat,421.3,Sports & Outdoors,100% Synthetic,4CXZQ,2022-04-08,,
WA98C,Sauce Pots,537.37,Home & Kitchen,,K3UHS,2022-01-29,,
TVSC3,Oil Paints,913.71,"Arts, Crafts & Sewing",,XU609,2022-04-27,,
54GO4,Kite,1613.75,Toys & Games,make a great gift for kids 3 to 7 years olds,W2FN3,2022-08-09,,
SGFNB,Notebook,1635.39,Others,,0ZJZT,2022-07-24,,
0WXW7,Water and Food Bowls,1434.61,Pet Supplies,,GKTCF,2022-06-02,,
DAYO8,Speaker,215.57,Electronics,,V5MBV,2022-07-24,,
5GE28,Acrylic Paints,1229.1,"Arts, Crafts & Sewing",Set of 12,FWVAJ,2022-02-09,,
H2FXX,Pet Grooming,1898.67,Pet Supplies,,EJ8AM,2022-10-05,,
L20RY,Oil Paints,213.2,"Arts, Crafts & Sewing",,YDZC3,2022-09-13,,
3ZE5L,Acrylic Paints,960.88,"Arts, Crafts & Sewing",Set of 12,L8LC6,2022-09-06,,
9N9TR,Hat,1344.58,Sports & Outdoors,,77E29,2022-09-08,01VBF,2022-09-21
B5T0Y,Pans,828.96,Home & Kitchen,,NQP88,2022-01-23,,
79VP7,Spoons,934.3,Home & Kitchen,,L4VJ1,2022-01-26,2YDB0,2022-03-13
ICWTQ,Acrylic Paints,1866.58,"Arts, Crafts & Sewing",Set of 10,0BMS5,2022-05-16,,
TT0W1,Hoodie,380.98,"Clothing, Shoes & Jewelry",,NKKLD,2022-05-04,T9ZSG,2022-10-24
INU3L,Airpods,1587.91,Electronics,Reams of high-bandwidth DDR4 RAM,GKTCF,2022-06-12,,
TEIB8,Acrylic Paints,1775.93,"Arts, Crafts & Sewing",,QR035,2022-04-17,,
IDBJQ,Jeans,1474.94,"Clothing, Shoes & Jewelry",,7W8YE,2022-05-31,,
BELLS,Sauce Pots,78.65,Home & Kitchen,Professional quality at its best – the best materials to update your cooking!,OTAU7,2022-06-19,,
EAZ3J,Sauce Pots,1231.38,Home & Kitchen,,UVBIT,2022-07-25,,
H222F,Sauce Pots,313.9,Home & Kitchen,One of a kind stainless steel,EGA3T,2022-05-25,,
3RBDJ,Pans,1912.8,Home & Kitchen,,0Z2LJ,2022-05-08,,
2LVHD,Rings,609.4,"Clothing, Shoes & Jewelry",,NJN0G,2022-05-31,,
XGZ7O,Bowls,509.92,Home & Kitchen,Professional quality at its best – the best materials to update your cooking!,IXU4J,2022-09-22,,
Q5QJB,Sports Shoes,739.4,Sports & Outdoors,,LHRYU,2022-09-27,,
9FZEV,Ipad,1832.75,Electronics,"【Display and Graphics】17.3 diagonal, FHD ",BKW17,2022-09-16,,
4PKK1,Pencil,77.64,Office Products,,1HBQW,2022-06-17,,
ZD9I1,Nail Paint,1701.79,Others,,AADER,2022-07-08,,
EVVBQ,Hat,717.49,Sports & Outdoors,,7WHJR,2022-07-11,,
2ECO7,Badminton Racket,61.52,Sports & Outdoors,,EGA3T,2022-09-06,,
ZHU37,Chair,228.31,Others,for everyday use,2LVZE,2022-05-10,,
U9LH3,Laptop,455.17,Electronics,【11th Gen Intel Core i5-1135G7】,HC0DY,2022-01-24,,
3RAPJ,Kite,295.92,Toys & Games,,D7CK2,2022-02-19,H40RU,2022-09-07
I321X,Charger,260.31,Electronics,【11th Gen Intel Core i5-1135G7】,UEVYS,2022-01-24,,
S90EO,Ipad,1448.32,Electronics,"【Display and Graphics】17.3 diagonal, FHD ",CXDQI,2022-09-25,XZNIM,2022-10-12
GBRYR,Lamp,1863.57,Others,,SNR6X,2022-08-17,,
QE754,Sports Shoes,541.96,Sports & Outdoors,100% Synthetic,UOQ2K,2022-03-26,,
Y08JO,Hat,1233.66,Sports & Outdoors,,6LV2R,2022-04-04,,
HC4FC,Hot Wheels,342.66,Toys & Games,,GKTCF,2022-04-29,,
QVMBI,Necklace,1380.92,"Clothing, Shoes & Jewelry",,AXYFV,2022-04-26,,
I4PEW,Sports Shoes,1597.3,Sports & Outdoors,,FFZPQ,2022-02-27,,
TMSDI,Spoons,1781.97,Home & Kitchen,,LJNGC,2022-07-15,,
DDATX,Badminton Racket,1240.86,Sports & Outdoors,,LBHMK,2022-05-05,,
UOGGP,Jeans,286.28,"Clothing, Shoes & Jewelry",Machine Wash,2SZAM,2022-02-09,,
141IG,Barbie,746.7,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",NW0RD,2022-02-15,,
E70O2,Barbie,551.29,Toys & Games,make a great gift for kids 3 to 7 years olds,3RNZG,2022-02-21,,
PKR80,Paper Clips,577.44,Office Products,For everyday office use,UEAU3,2022-08-10,,
V88H1,Toothpaste,58.92,Beauty & Personal Care,Suitable for all skin types,6ZG2P,2022-08-07,,
XZ2KF,Salad Spinner,1953.42,Home & Kitchen,,TJ6FX,2022-09-24,,
QXKB3,Basketball,1221.75,Sports & Outdoors,,BK9EY,2022-01-12,,
MBP8H,Serum,603.7,Beauty & Personal Care,,G558B,2022-10-13,6XUOQ,2022-10-13
4WM8Y,Badminton Racket,153.6,Sports & Outdoors,Cushioning provides excellent shock absorption,SAZF9,2022-09-28,,
978PI,Pet Bed,387.22,Pet Supplies,,HC0DY,2022-01-17,,
E3ZU6,Basketball,1874.87,Sports & Outdoors,,HQSNA,2022-05-26,,
V4JE2,Rings,1086.84,"Clothing, Shoes & Jewelry",Imported,4Z5VC,2022-01-04,,
U79RP,Chair,623.11,Others,for everyday use,TH5WQ,2022-04-19,,
ZERX2,Water and Food Bowls,9.29,Pet Supplies,For your lovely pet,AZB2M,2022-09-29,,
11PLM,Kindle,382.16,Electronics,,F1I7H,2022-01-19,,
3RE2I,Sports Shoes,639.86,Sports & Outdoors,Cushioning provides excellent shock absorption,8VI0V,2022-08-10,,
GVM67,Rings,204.33,"Clothing, Shoes & Jewelry",100% Cotton,KVQRA,2022-05-29,,
07S19,Bath Soap,848.24,Beauty & Personal Care,,AU687,2022-01-31,,
FI4VA,Hoodie,1882.58,"Clothing, Shoes & Jewelry",,C78AR,2022-04-13,,
OXR58,Pet Grooming,1669.15,Pet Supplies,For your lovely pet,P9Q6Y,2022-07-01,,
T9X1V,Acrylic Paints,1150.87,"Arts, Crafts & Sewing",,VRWGT,2022-04-04,,
4S16J,Toothpaste,838.89,Beauty & Personal Care,,6ZG2P,2022-04-12,,
LXN8C,Marker,897.36,Office Products,,QMHWG,2022-09-18,,
GJEM5,Salad Spinner,1643.22,Home & Kitchen,Professional quality at its best – the best materials to update your cooking!,6P3VN,2022-06-30,,
Z7NJP,Bath Soap,451.78,Beauty & Personal Care,"Daily use helps to clean the skin, effectively eliminating acne and blackhead",EJ2DW,2022-06-07,,
H6QAO,Lamp,722.28,Others,,5JJX3,2022-05-06,XHLRA,2022-09-21
4MUEY,Pencil,1902.57,Office Products,For everyday office use,AWXDQ,2022-06-01,,
C3WM3,Teddy Bear,895.67,Toys & Games,,7E9AJ,2022-05-20,,
JZBH8,Teddy Bear,1256.58,Toys & Games,"Unbox the package to find a soft, plush, sparkly doll!",QR035,2022-05-25,,
6Z9KH,Pencil,1240.28,Office Products,,AWXDQ,2022-07-02,,
3VPUT,Pet Bed,1612.12,Pet Supplies,,TYD9O,2022-07-21,,
OID8L,Toothpaste,731.91,Beauty & Personal Care,,YA5CE,2022-01-24,,
INJ58,Pen,1701.19,Office Products,,BW3MU,2022-01-23,,
N9M8G,Charger,1447.89,Electronics,,Q17SE,2022-04-12,,
QX4W2,Jeans,477.17,"Clothing, Shoes & Jewelry",,NBQEK,2022-04-22,,
I1IL7,Pet Grooming,729.2,Pet Supplies,,P1ZUA,2022-06-12,,
ONKY3,Water and Food Bowls,911.73,Pet Supplies,For your lovely pet,N3780,2022-06-03,,
URXSK,Tshirt,219.91,"Clothing, Shoes & Jewelry",,4PJSD,2022-02-11,,
5EK6J,Pet Bed,134.6,Pet Supplies,,HGTUB,2022-07-23,,
NH05J,Pen,1819.49,Office Products,,77E29,2022-01-03,,
J458O,Barbie,408.8,Toys & Games,,69SJG,2022-09-10,,
